color_lat_in,color_selec_in,orient_lat_in,orient_selec_in,neutral_lat_in,neutral_selec_in,color_lat_out,color_selec_out,orient_lat_out,orient_selec_out,neutral_lat_out,neutral_selec_out,path,session,cluster_ch,pos_lat,pos_selec,avgfr_in,avgfr_out,t_before_s_on,area,matrix_row,matrix_col,cluster_group
,nan,,nan,420.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-16_10-30-59_Riesling_v4_e1_r1_good13_neu.h5,2022-12-16_10-30-59,63,437.0,in,0.12175324675324675,0.12344353799914126,200,v4,7,4,good
209.0,c5,279.0,o1,271.0,sample,1236.0,c1,602.0,o1,1039.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-16_10-30-59_Riesling_v4_e1_r1_mua29_neu.h5,2022-12-16_10-30-59,63,204.0,in,10.172364400305577,7.889652211249463,200,v4,7,4,mua
201.0,c5,440.0,o5,1178.0,sample,,nan,,nan,766.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua1_neu.h5,2022-12-13_11-11-42,6,218.0,in,2.7717619114153975,1.9301470588235294,200,v4,0,2,mua
243.0,c5,345.0,o1,264.0,sample,,nan,425.0,o1,287.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua2_neu.h5,2022-12-13_11-11-42,7,163.0,in,7.826254017046248,3.005514705882353,200,v4,7,2,mua
431.0,c5,,nan,654.0,sample,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua3_neu.h5,2022-12-13_11-11-42,13,330.0,in,3.7585580550509987,2.996323529411765,200,v4,5,3,mua
754.0,c5,674.0,o5,755.0,sample,,nan,,nan,815.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua4_neu.h5,2022-12-13_11-11-42,17,298.0,out,2.6809417353639793,3.324142156862745,200,v4,0,0,mua
620.0,c1,305.0,o5,526.0,n0,664.0,c1,,nan,383.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua5_neu.h5,2022-12-13_11-11-42,20,208.0,out,5.625611289646501,8.275122549019608,200,v4,5,1,mua
423.0,c1,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua6_neu.h5,2022-12-13_11-11-42,21,872.0,in,1.320385636439849,1.0202205882352942,200,v4,2,0,mua
374.0,c1,514.0,o5,62.0,n0,1152.0,c1,755.0,o5,630.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua7_neu.h5,2022-12-13_11-11-42,22,255.0,out,5.939988822132179,8.033088235294118,200,v4,4,1,mua
,nan,,nan,264.0,sample,,nan,,nan,293.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua8_neu.h5,2022-12-13_11-11-42,24,222.0,out,25.448861254715663,26.32046568627451,200,v4,3,1,mua
250.0,c5,192.0,o5,202.0,n0,,nan,670.0,o5,483.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_good1_neu.h5,2022-12-13_11-11-42,25,194.0,in,6.956476177169205,6.6390931372549025,200,v4,4,0,good
255.0,c5,471.0,o5,273.0,sample,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua9_neu.h5,2022-12-13_11-11-42,38,230.0,in,2.6931675282939778,1.063112745098039,200,v4,0,6,mua
526.0,c5,180.0,o5,82.0,n0,,nan,82.0,o5,981.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua10_neu.h5,2022-12-13_11-11-42,45,174.0,in,4.6999441106608915,4.626225490196078,200,v4,5,7,mua
603.0,c5,533.0,o5,477.0,sample,,nan,,nan,599.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua11_neu.h5,2022-12-13_11-11-42,54,222.0,out,18.590191420986447,19.375,200,v4,4,5,mua
,nan,304.0,o1,261.0,sample,,nan,,nan,522.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua12_neu.h5,2022-12-13_11-11-42,46,356.0,in,3.8930417772809838,3.520220588235294,200,v4,6,7,mua
264.0,c5,239.0,o5,709.0,sample,,nan,,nan,569.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua13_neu.h5,2022-12-13_11-11-42,2,227.0,in,2.7141260304596897,2.0281862745098036,200,v4,4,2,mua
280.0,c1,271.0,o5,228.0,n0,,nan,,nan,1035.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua14_neu.h5,2022-12-13_11-11-42,4,205.0,in,8.072516417493363,6.525735294117648,200,v4,2,2,mua
,nan,351.0,o5,404.0,n0,,nan,,nan,442.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_good2_neu.h5,2022-12-13_11-11-42,4,424.0,out,1.891504820455498,1.5349264705882353,200,v4,2,2,good
,nan,,nan,716.0,n0,,nan,1030.0,o1,649.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua15_neu.h5,2022-12-13_11-11-42,8,617.0,out,0.4942713427413721,0.625,200,v4,0,3,mua
,nan,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_good3_neu.h5,2022-12-13_11-11-42,9,,nan,0.024451585859997207,0.015318627450980392,200,v4,1,3,good
,nan,402.0,o5,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_good4_neu.h5,2022-12-13_11-11-42,9,364.0,in,0.7056029062456336,0.6127450980392157,200,v4,1,3,good
,nan,295.0,o1,272.0,sample,,nan,,nan,1162.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua16_neu.h5,2022-12-13_11-11-42,9,251.0,in,6.0482744166550235,3.6151960784313726,200,v4,1,3,mua
,nan,442.0,o1,372.0,n0,,nan,,nan,971.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua17_neu.h5,2022-12-13_11-11-42,10,238.0,out,1.7744865166969401,2.1354166666666665,200,v4,2,3,mua
,nan,,nan,965.0,n0,,nan,,nan,746.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua18_neu.h5,2022-12-13_11-11-42,11,,nan,0.05414279726142238,0.05514705882352942,200,v4,3,3,mua
,nan,207.0,o5,307.0,n0,,nan,54.0,o1,277.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua19_neu.h5,2022-12-13_11-11-42,18,212.0,in,14.463113036188346,15.281862745098039,200,v4,6,1,mua
,nan,427.0,o5,359.0,n0,,nan,,nan,438.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua20_neu.h5,2022-12-13_11-11-42,19,223.0,out,4.893810255693727,5.6004901960784315,200,v4,1,0,mua
,nan,,nan,333.0,n0,,nan,,nan,610.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_good5_neu.h5,2022-12-13_11-11-42,26,740.0,in,0.9955288528713149,0.7199754901960784,200,v4,2,1,good
,nan,886.0,o1,366.0,n0,,nan,,nan,732.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_good6_neu.h5,2022-12-13_11-11-42,27,327.0,out,2.0993433002654744,3.8848039215686274,200,v4,5,0,good
228.0,c5,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_good7_neu.h5,2022-12-13_11-11-42,30,399.0,out,0.19386614503283497,0.17769607843137253,200,v4,0,1,good
208.0,c5,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua21_neu.h5,2022-12-13_11-11-42,30,,nan,0.20434539611569094,0.1746323529411765,200,v4,0,1,mua
,nan,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_good8_neu.h5,2022-12-13_11-11-42,34,,nan,0.12924409668855666,0.1685049019607843,200,v4,4,6,good
434.0,c1,,nan,373.0,sample,,nan,803.0,o5,313.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua22_neu.h5,2022-12-13_11-11-42,34,213.0,out,8.023613245773369,9.071691176470589,200,v4,4,6,mua
,nan,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_good9_neu.h5,2022-12-13_11-11-42,35,1090.0,out,0.27770015369568257,0.41053921568627455,200,v4,3,6,good
,nan,293.0,o1,550.0,sample,,nan,1078.0,o1,319.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua23_neu.h5,2022-12-13_11-11-42,35,221.0,out,11.726281961715802,16.130514705882355,200,v4,3,6,mua
551.0,c1,729.0,o5,,nan,,nan,1230.0,o1,906.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua24_neu.h5,2022-12-13_11-11-42,37,241.0,out,2.0469470448511946,3.860294117647059,200,v4,1,6,mua
276.0,c5,1114.0,o5,262.0,sample,,nan,425.0,o1,304.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua25_neu.h5,2022-12-13_11-11-42,40,209.0,in,8.730962693866145,3.596813725490196,200,v4,0,7,mua
,nan,508.0,nan,923.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_good10_neu.h5,2022-12-13_11-11-42,44,280.0,out,0.10129942713427414,0.4166666666666667,200,v4,4,7,good
,nan,,nan,1004.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua26_neu.h5,2022-12-13_11-11-42,44,704.0,in,0.15893530808998182,0.13174019607843135,200,v4,4,7,mua
245.0,c1,225.0,o5,100.0,sample,,nan,68.0,o1,724.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua27_neu.h5,2022-12-13_11-11-42,50,537.0,in,2.5254995109682827,3.2322303921568625,200,v4,6,5,mua
668.0,c1,,nan,277.0,sample,,nan,,nan,1225.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua28_neu.h5,2022-12-13_11-11-42,51,213.0,out,6.23690093614643,7.558210784313725,200,v4,1,4,mua
370.0,c1,236.0,o5,250.0,sample,1239.0,c5,294.0,o5,330.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua29_neu.h5,2022-12-13_11-11-42,55,228.0,out,1.2155931256112897,2.113970588235294,200,v4,3,4,mua
325.0,c5,,nan,633.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_good11_neu.h5,2022-12-13_11-11-42,58,651.0,out,1.804177728098365,2.147671568627451,200,v4,2,5,good
276.0,c1,,nan,242.0,n0,,nan,854.0,o5,563.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua30_neu.h5,2022-12-13_11-11-42,61,213.0,out,5.517325695123655,8.39154411764706,200,v4,6,4,mua
914.0,c5,249.0,o5,215.0,sample,,nan,,nan,510.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_good12_neu.h5,2022-12-13_11-11-42,33,323.0,in,10.101998043873131,9.61703431372549,200,v4,5,6,good
382.0,c1,,nan,703.0,n0,,nan,,nan,811.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua31_neu.h5,2022-12-13_11-11-42,48,398.0,in,0.693377113315635,0.6525735294117647,200,v4,7,5,mua
,nan,997.0,o5,133.0,sample,,nan,,nan,1179.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2022-12-13_11-11-42_Riesling_v4_e1_r1_mua32_neu.h5,2022-12-13_11-11-42,48,323.0,in,1.351823389688417,1.40625,200,v4,7,5,mua
,nan,,nan,909.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_good1_neu.h5,2023-01-18_10-22-38,5,,nan,0.4229142637447135,0.46717582060448487,200,v4,1,2,good
1105.0,c1,349.0,o5,285.0,sample,254.0,c5,,nan,703.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_good2_neu.h5,2023-01-18_10-22-38,19,617.0,in,8.5880430603614,7.600747481312967,200,v4,1,0,good
,nan,,nan,,nan,,nan,,nan,92.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua1_neu.h5,2023-01-18_10-22-38,33,,nan,0.09131103421760861,0.032499187520311994,200,v4,5,6,mua
,nan,,nan,0.0,n0,,nan,,nan,1123.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua2_neu.h5,2023-01-18_10-22-38,38,,nan,0.04325259515570934,0.020311992200194997,200,v4,0,6,mua
,nan,,nan,948.0,n0,,nan,,nan,531.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_good3_neu.h5,2023-01-18_10-22-38,44,347.0,out,0.15859284890426759,0.22343191420214495,200,v4,4,7,good
,nan,,nan,592.0,n0,,nan,,nan,968.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua3_neu.h5,2023-01-18_10-22-38,61,,nan,0.03844675124951942,0.04468638284042899,200,v4,6,4,mua
,nan,,nan,,nan,,nan,,nan,917.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_good4_neu.h5,2023-01-18_10-22-38,9,,nan,0.7112648981161093,0.7271693207669808,200,v4,1,3,good
,nan,574.0,o5,280.0,n0,,nan,,nan,1026.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua4_neu.h5,2023-01-18_10-22-38,19,204.0,out,13.422722029988467,16.72489437764056,200,v4,1,0,mua
,nan,291.0,o5,719.0,sample,,nan,,nan,725.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua5_neu.h5,2023-01-18_10-22-38,24,204.0,out,21.79450211457132,24.683132921676957,200,v4,3,1,mua
,nan,270.0,o5,410.0,n0,,nan,1148.0,o5,774.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua6_neu.h5,2023-01-18_10-22-38,25,334.0,out,6.079392541330257,8.07604809879753,200,v4,4,0,mua
,nan,,nan,,nan,,nan,,nan,519.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua7_neu.h5,2023-01-18_10-22-38,33,,nan,4.036908881199539,4.0502112447188825,200,v4,5,6,mua
,nan,,nan,442.0,sample,,nan,,nan,743.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua8_neu.h5,2023-01-18_10-22-38,45,401.0,in,6.113033448673588,4.8992525186870335,200,v4,5,7,mua
,nan,,nan,,nan,,nan,,nan,1183.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua9_neu.h5,2023-01-18_10-22-38,48,262.0,out,11.034217608612073,11.671270718232044,200,v4,7,5,mua
,nan,603.0,o1,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua10_neu.h5,2023-01-18_10-22-38,48,,nan,1.4033064206074586,1.2715307117322068,200,v4,7,5,mua
,nan,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua11_neu.h5,2023-01-18_10-22-38,19,768.0,in,1.0428681276432141,1.0399740006499838,200,v4,1,0,mua
,nan,,nan,846.0,n0,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua12_neu.h5,2023-01-18_10-22-38,22,0.0,in,4.046520569011919,4.895190120246993,200,v4,4,1,mua
,nan,214.0,o1,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua13_neu.h5,2023-01-18_10-22-38,57,307.0,in,2.6624375240292193,2.0230744231394215,200,v4,4,4,mua
,nan,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua14_neu.h5,2023-01-18_10-22-38,26,1095.0,in,1.7156862745098038,1.7508937276568086,200,v4,2,1,mua
,nan,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua15_neu.h5,2023-01-18_10-22-38,20,1230.0,in,0.7785467128027682,0.8815404614884628,200,v4,5,1,mua
,nan,,nan,,nan,,nan,,nan,613.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua16_neu.h5,2023-01-18_10-22-38,4,,nan,0.10572856593617838,0.10562235944101397,200,v4,2,2,mua
,nan,,nan,,nan,,nan,,nan,1079.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_good5_neu.h5,2023-01-18_10-22-38,1,,nan,0.03364090734332949,0.06499837504062399,200,v4,5,2,good
,nan,,nan,386.0,n0,,nan,,nan,561.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua17_neu.h5,2023-01-18_10-22-38,1,,nan,0.09131103421760861,0.09749756256093597,200,v4,5,2,mua
885.0,c1,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua18_neu.h5,2023-01-18_10-22-38,2,,nan,0.45655517108804305,0.5484237894052648,200,v4,4,2,mua
,nan,,nan,,nan,,nan,259.0,o1,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua19_neu.h5,2023-01-18_10-22-38,5,276.0,out,2.0665128796616687,1.8605784855378615,200,v4,1,2,mua
,nan,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua20_neu.h5,2023-01-18_10-22-38,9,,nan,1.1966551326412918,1.3487162820929477,200,v4,1,3,mua
,nan,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua21_neu.h5,2023-01-18_10-22-38,10,,nan,0.3364090734332949,0.4062398440038999,200,v4,2,3,mua
,nan,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua22_neu.h5,2023-01-18_10-22-38,11,,nan,0.13936947327950788,0.06499837504062399,200,v4,3,3,mua
,nan,254.0,o1,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua23_neu.h5,2023-01-18_10-22-38,14,402.0,in,1.0861207227989234,0.8287292817679558,200,v4,6,3,mua
568.0,c1,1026.0,o5,285.0,n0,690.0,c1,,nan,285.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_good6_neu.h5,2023-01-18_10-22-38,20,222.0,out,5.348904267589389,7.446376340591485,200,v4,5,1,good
,nan,,nan,282.0,sample,,nan,,nan,1123.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua24_neu.h5,2023-01-18_10-22-38,20,218.0,in,6.853133410226836,4.350828729281768,200,v4,5,1,mua
,nan,,nan,,nan,,nan,,nan,,nan,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua25_neu.h5,2023-01-18_10-22-38,21,292.0,in,0.855440215301807,0.7556061098472538,200,v4,2,0,mua
224.0,c5,423.0,o1,523.0,sample,599.0,c5,477.0,o1,417.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_good7_neu.h5,2023-01-18_10-22-38,6,217.0,in,14.162821991541714,14.535261618459538,200,v4,0,2,good
468.0,c5,,nan,,nan,,nan,,nan,1133.0,n0,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua26_neu.h5,2023-01-18_10-22-38,6,,nan,0.5190311418685122,0.5687357816054598,200,v4,0,2,mua
,nan,,nan,423.0,n0,,nan,,nan,1206.0,sample,/envau/work/invibe/USERS/IBOS/data/Riesling/TSCM/OpenEphys/new_structure/session_struct/v4/neurons/2023-01-18_10-22-38_Riesling_v4_e1_r1_mua27_neu.h5,2023-01-18_10-22-38,27,1072.0,out,1.3456362937331796,1.6574585635359116,200,v4,5,0,mua
